sku,subcat,thread_size,length,threading,specifications_met,thread_type,head_diameter,head_height,material,tensile_strength,hardness,mcmaster_pn,title,part_no,system_of_measurement,head_type,thread_diameter,thread_spacing,thread_direction,thread_fit,drive_style,drive_size,reach,rohs,rounded_head_profile,rounded_head_style,thread_pitch,finish
0160FA00056,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M4,50 mm,Fully Threaded,ISO 7045,Metric,8 mm,3.1 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A174,90362A174 M4 x 50 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00056,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T20,Compliant,Compliant,Standard,Pan,0.7 mm,
0160FA00057,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,6 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A175,90362A175 M5 x 6 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00057,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00012,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,8 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A123,90362A123 M5 x 8 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00012,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00013,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,10 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A124,90362A124 M5 x 10 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00013,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00014,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,12 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A125,90362A125 M5 x 12 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00014,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00015,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,16 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A126,90362A126 M5 x 16 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00015,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00058,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,20 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A176,90362A176 M5 x 20 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00058,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00059,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,25 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A177,90362A177 M5 x 25 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00059,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00060,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,30 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A178,90362A178 M5 x 30 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00060,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00061,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,35 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A179,90362A179 M5 x 35 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00061,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00062,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,40 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A181,90362A181 M5 x 40 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00062,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00063,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,45 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A182,90362A182 M5 x 45 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00063,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00064,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M5,50 mm,Fully Threaded,ISO 7045,Metric,9.5 mm,3.7 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A183,90362A183 M5 x 50 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00064,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T25,Compliant,Compliant,Standard,Pan,0.8 mm,
0160FA00065,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,8 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A184,90362A184 M6 x 8 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00065,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00016,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,10 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A127,90362A127 M6 x 10 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00016,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00017,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,12 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A128,90362A128 M6 x 12 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00017,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00018,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,16 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A129,90362A129 M6 x 16 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00018,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00019,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,20 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A131,90362A131 M6 x 20 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00019,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00020,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,25 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A132,90362A132 M6 x 25 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00020,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00066,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,30 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A185,90362A185 M6 x 30 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00066,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00067,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,35 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A186,90362A186 M6 x 35 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00067,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00068,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,40 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A187,90362A187 M6 x 40 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00068,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00069,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,45 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A188,90362A188 M6 x 45 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00069,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0160FA00070,/products/screws/rounded-head-screws/stainless-steel-pan-head-torx-screws/,M6,50 mm,Fully Threaded,ISO 7045,Metric,12 mm,4.6 mm,18-8 Stainless Steel,70000 psi,Not Rated,90362A189,90362A189 M6 x 50 mm ISO 7045 Stainless Steel Pan Head Torx Screws,0160FA00070,Metric,Rounded,,Coarse,Right Hand,Class 6g,Torx,T30,Compliant,Compliant,Standard,Pan,1 mm,
0111FA00001,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,0-80,"1/8""",Fully Threaded,ASME B18.6.3,UNF,"0.113""","0.053""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A052,"91773A052 0-80 x 1/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00001,Inch,Rounded,"0.06""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00002,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,0-80,"3/16""",Fully Threaded,ASME B18.6.3,UNF,"0.113""","0.053""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A054,"91773A054 0-80 x 3/16"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00002,Inch,Rounded,"0.06""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00003,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,0-80,"1/4""",Fully Threaded,ASME B18.6.3,UNF,"0.113""","0.053""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A055,"91773A055 0-80 x 1/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00003,Inch,Rounded,"0.06""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00004,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,0-80,"3/8""",Fully Threaded,ASME B18.6.3,UNF,"0.113""","0.053""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A057,"91773A057 0-80 x 3/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00004,Inch,Rounded,"0.06""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00005,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,0-80,"1/2""",Fully Threaded,ASME B18.6.3,UNF,"0.113""","0.053""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A059,"91773A059 0-80 x 1/2"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00005,Inch,Rounded,"0.06""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00010,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,0-80,"3/4""",Fully Threaded,ASME B18.6.3,UNF,"0.113""","0.053""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A071,"91773A071 0-80 x 3/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00010,Inch,Rounded,"0.06""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00026,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,0-80,"1""",Fully Threaded,ASME B18.6.3,UNF,"0.113""","0.053""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A102,"91773A102 0-80 x 1"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00026,Inch,Rounded,"0.06""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00062,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-64,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A165,"91773A165 1-64 x 3/16"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00062,Inch,Rounded,"0.073""",Coarse,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00063,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-64,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A166,"91773A166 1-64 x 1/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00063,Inch,Rounded,"0.073""",Coarse,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00064,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-64,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A168,"91773A168 1-64 x 3/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00064,Inch,Rounded,"0.073""",Coarse,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00065,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-64,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A170,"91773A170 1-64 x 1/2"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00065,Inch,Rounded,"0.073""",Coarse,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00066,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-64,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A175,"91773A175 1-64 x 1"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00066,Inch,Rounded,"0.073""",Coarse,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00006,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-72,"3/16""",Fully Threaded,ASME B18.6.3,UNF,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A065,"91773A065 1-72 x 3/16"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00006,Inch,Rounded,"0.073""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00007,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-72,"1/4""",Fully Threaded,ASME B18.6.3,UNF,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A066,"91773A066 1-72 x 1/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00007,Inch,Rounded,"0.073""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00008,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-72,"3/8""",Fully Threaded,ASME B18.6.3,UNF,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A068,"91773A068 1-72 x 3/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00008,Inch,Rounded,"0.073""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00009,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-72,"1/2""",Fully Threaded,ASME B18.6.3,UNF,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A070,"91773A070 1-72 x 1/2"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00009,Inch,Rounded,"0.073""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00045,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-72,"3/4""",Fully Threaded,ASME B18.6.3,UNF,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A140,"91773A140 1-72 x 3/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00045,Inch,Rounded,"0.073""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00067,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,1-72,"1""",Fully Threaded,ASME B18.6.3,UNF,"0.137""","0.061""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A186,"91773A186 1-72 x 1"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00067,Inch,Rounded,"0.073""",Fine,Right Hand,Class 2A,Phillips,No. 0,Compliant,Compliant,Standard,Round,,Passivated
0111FA00011,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"1/8""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A074,"91773A074 2-56 x 1/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00011,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00012,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A076,"91773A076 2-56 x 3/16"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00012,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00013,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A077,"91773A077 2-56 x 1/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00013,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00014,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A078,"91773A078 2-56 x 5/16"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00014,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00015,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A079,"91773A079 2-56 x 3/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00015,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00016,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A081,"91773A081 2-56 x 1/2"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00016,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00017,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"5/8""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A083,"91773A083 2-56 x 5/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00017,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00018,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A084,"91773A084 2-56 x 3/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00018,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00019,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"7/8""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A085,"91773A085 2-56 x 7/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00019,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00068,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A187,"91773A187 2-56 x 1"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00068,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00099,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"1 1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A266,"91773A266 2-56 x 1 1/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00099,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00100,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,2-56,"1 1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.162""","0.069""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A267,"91773A267 2-56 x 1 1/2"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00100,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00020,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,3-48,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.187""","0.078""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A092,"91773A092 3-48 x 1/4"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00020,Inch,Rounded,"0.099""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
0111FA00021,/products/screws/rounded-head-screws/stainless-steel-round-head-phillips-screws/,3-48,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.187""","0.078""",18-8 Stainless Steel,100000 psi,Rockwell B100,91773A094,"91773A094 3-48 x 3/8"" ASME B18.6.3 Stainless Steel Round Head Phillips Screws",0111FA00021,Inch,Rounded,"0.099""",Coarse,Right Hand,Class 2A,Phillips,No. 1,Compliant,Compliant,Standard,Round,,Passivated
